id,Organisation,Department
412,Haryana Government,Saraswati Heritage Circle Kurukshetra
412,Haryana Government,Election Department
412,Haryana Government,Dr B R Ambedkar National Law University Sonipat
412,Haryana Government,CBLU Bhiwani
412,Haryana Government,HIRMI Kurukshetra
412,Haryana Government,Irrigation Construction Circle Gurgaon
412,Haryana Government,Food Civil Supplies and Consumer Affairs
412,Haryana Government,Sainik and Ardh Sainik Welfare Deptt
412,Haryana Government,Irrigation BWS Circle No. 2 Hissar
412,Haryana Government,Haryana Institute of Public Administration
412,Haryana Government,Excise and Taxation
412,Haryana Government,Indira Gandhi University Meerpur
412,Haryana Government,Labour Department Haryana
412,Haryana Government,Haryana Police
412,Haryana Government,Haryana Public Service Commission
412,Haryana Government,Shri Krishna AYUSH University
412,Haryana Government,Revenue and Disaster Management
412,Haryana Government,Irrigation Project Circle Panchkula
412,Haryana Government,AYUSH
412,Haryana Government,Directorate of MSME
412,Haryana Government,Rural Development
412,Haryana Government,Deenbandhu Chhotu Ram University of Science and Technology Murthal
412,Haryana Government,Citizen Resources Information Department
412,Haryana Government,SMDA
412,Haryana Government,HARSAC
412,Haryana Government,Director ESI Health Care Haryana
412,Haryana Government,Haryana Pond and Waste Water Management
412,Haryana Government,BPS Govt Medical College Women  Sonepat
412,Haryana Government,Ch. Ranbir Singh State Institute of Engineering and Technology
412,Haryana Government,Directorate Of Industries and Commerce
412,Haryana Government,Hospitality Organisation Haryana
412,Haryana Government,Chaudhary Devi Lal  University Sirsa
412,Haryana Government,Prisons
413,Odisha State Seed Corporation Ltd,NULL
414,Orissa Bridge and Construction Corporation Ltd,NULL
415,Bhartiya Rail Bijlee Company Limited,Nabinagar Thermal Power Project - BRBCL
416,NTPC Green Energy Limited,NGEL Corporate Centre
417,NTPC Limited,Corporate Centre
417,NTPC Limited,Eastern Region - II Headquarter
417,NTPC Limited,Eastern Region - I Headquarter
417,NTPC Limited,DBF Headquarter
417,NTPC Limited,Western Region - II Headquarter
417,NTPC Limited,Western Region - I Headquarter
417,NTPC Limited,Coal Mining
417,NTPC Limited,Southern Region Headquarter
417,NTPC Limited,Northern Region Headquarter
417,NTPC Limited,Hydro Region Headquarter
418,Resident Commission UT of JandK New Delhi,NULL
419,Rural Development and Panchayati Raj,Directorate of Rural Development Department JAMMU
419,Rural Development and Panchayati Raj,RURAL DEVELOPMENT DEPARTMENT KASHMIR
419,Rural Development and Panchayati Raj,Jammu and Kashmir Rural Livelihoods Mission
419,Rural Development and Panchayati Raj,Directorate of Rural Development  Department JAMMU
420,Munitions India Limited,Cordite Factory Aruvankadu Aruvankadu Tamil Nadu
420,Munitions India Limited,Ordnance Factory Badmal Bolangir Odisha
420,Munitions India Limited,Ammunition Factory Khadki Pune Maharashtra
420,Munitions India Limited,High Explosive Factory Khadki Pune Maharashtra
420,Munitions India Limited,Ordnance Factory Chanda Chandrapur Maharashtra
420,Munitions India Limited,Ordnance Factory Bhandara Bhandara Maharashtra
420,Munitions India Limited,Ordnance Factory Khamaria Jabalpur Madhya Pradesh
420,Munitions India Limited,Ordnance Factory Nalanda Rajgir Bihar
420,Munitions India Limited,Ordnance Factory Itarsi Itarsi Madhya Pradesh
420,Munitions India Limited,Ordnance Factory Dehu Road Pune Maharashtra
420,Munitions India Limited,Ordnance Factory Varangaon Bhusawal Maharashtra
420,Munitions India Limited,High Energy Projectile Factory Trichy Tamil Nadu
420,Munitions India Limited,Munitions India Limited Carporate office Pune
420,Munitions India Limited,NADP Nagpur Maharashtra
420,Munitions India Limited,Ordnance Factory Chanda  Chandrapur Maharashtra
420,Munitions India Limited,Ordnance Factory Bhandara  Bhandara Maharashtra
420,Munitions India Limited,NADP  Nagpur Maharashtra
420,Munitions India Limited,High Energy Projectile Factory  Trichy Tamil Nadu
421,National Capital Region Transport Corporation,GGM-Strategic Planning - NCRTC
422,National Capital Region Transport Corporation - ADB Tenders,NULL
423,National Fertilizers Limited,NFL Unit- Vijaipur
423,National Fertilizers Limited,NFL ZO-Hyderabad
423,National Fertilizers Limited,NFL Unit-Nangal
423,National Fertilizers Limited,NFL Unit-Panipat
423,National Fertilizers Limited,Corporate Office- Noida
423,National Fertilizers Limited,NFL Unit- Bathinda
423,National Fertilizers Limited,NFL ZO-Chandigarh
423,National Fertilizers Limited,NFL ZO- Lucknow
423,National Fertilizers Limited,NFL ZO- Bhopal
424,Bharat Electronics Limited,Bangalore Unit - BEL
424,Bharat Electronics Limited,Hyderabad Unit - BEL
424,Bharat Electronics Limited,Navi Mumbai - BEL
424,Bharat Electronics Limited,Panchakula Unit - BEL
424,Bharat Electronics Limited,Gaziabad Unit - BEL
424,Bharat Electronics Limited,Pune Unit - BEL
424,Bharat Electronics Limited,Machilipatnam Unit - BEL
424,Bharat Electronics Limited,Chennai Unit - BEL
424,Bharat Electronics Limited,Kotdwara Unit - BEL
424,Bharat Electronics Limited,BEL Optronics - BEL
424,Bharat Electronics Limited,Corporate Office - BEL
425,National High Speed Rail Corporation Limited,Corporate Office
425,National High Speed Rail Corporation Limited,CPM Palghar
425,National High Speed Rail Corporation Limited,CPM Vadodara
425,National High Speed Rail Corporation Limited,CPM Mumbai
425,National High Speed Rail Corporation Limited,CPM Ahmedabad
425,National High Speed Rail Corporation Limited,NHSRCL - JICA Tenders
425,National High Speed Rail Corporation Limited,CPM Surat
426,National Highways Authority of India,RO-Chennai - NHAI
426,National Highways Authority of India,RO-Bhubaneswar - NHAI
426,National Highways Authority of India,Head Office - NHAI
426,National Highways Authority of India,RO-Ranchi - NHAI
426,National Highways Authority of India,RO-Chandigarh - NHAI
426,National Highways Authority of India,RO-Guwahati - NHAI
426,National Highways Authority of India,RO-Patna - NHAI
426,National Highways Authority of India,RO-Bhopal - NHAI
426,National Highways Authority of India,Indian Highways Management Company Limited
426,National Highways Authority of India,RO-Jaipur - NHAI
426,National Highways Authority of India,RO-Lucknow(E) - NHAI
426,National Highways Authority of India,RO-Vijayawada - NHAI
426,National Highways Authority of India,RO-Bangalore - NHAI
426,National Highways Authority of India,RO-Nagpur - NHAI
426,National Highways Authority of India,RO-Lucknow(W) - NHAI
426,National Highways Authority of India,RO-Hyderabad - NHAI
426,National Highways Authority of India,RO-Shimla - NHAI
426,National Highways Authority of India,RO-Dehradun - NHAI
426,National Highways Authority of India,RO-Jammu - NHAI
426,National Highways Authority of India,RO-Gandhinagar - NHAI
426,National Highways Authority of India,RO-Thiruvananthapuram - NHAI
426,National Highways Authority of India,RO-Raipur - NHAI
426,National Highways Authority of India,National Highways Logistics Management Limited (HQ Delhi)
426,National Highways Authority of India,RO-Mumbai - NHAI
426,National Highways Authority of India,RO-Delhi - NHAI
426,National Highways Authority of India,RO-Kolkata - NHAI
427,Bhagwan Mahavir Hospital,NULL
428,Delhi Jal Board,Delhi Jal Board
429,National Informatics Centre Services Incorporated,NULL
430,National Projects Construction Corporation Limited,Eastern Zone (Kolkata) - NPCC
430,National Projects Construction Corporation Limited,South Eastern Zone (Bhubaneswar) - NPCC
430,National Projects Construction Corporation Limited,Southern Zone (Bengaluru) - NPCC
430,National Projects Construction Corporation Limited,UP Zone (Lucknow) - NPCC
430,National Projects Construction Corporation Limited,Corporate Office - NPCC
430,National Projects Construction Corporation Limited,North Western Zone (Gurugram) - NPCC
430,National Projects Construction Corporation Limited,North East Zone (Guwahati) - NPCC
430,National Projects Construction Corporation Limited,Central Zone - NPCC
430,National Projects Construction Corporation Limited,Western Zone (Mumbai) - NPCC
430,National Projects Construction Corporation Limited,Northern Zone (Jammu) - NPCC
430,National Projects Construction Corporation Limited,Madhya Pradesh Zone (Bhopal) - NPCC
430,National Projects Construction Corporation Limited,Jharkhand Zone (Ranchi) - NPCC
430,National Projects Construction Corporation Limited,Chhattisgarh Zone (Raipur) - NPCC
430,National Projects Construction Corporation Limited,Uttarakhand Zone (Dehradun) - NPCC
431,North Delhi Municipal Corporation,Hospital Administration Department -North DMC
432,North Eastern Electric Power Corporation Limited,Agartala Gas Turbine Combined Cycle Power Plant-Tripura - NEEPCO
432,North Eastern Electric Power Corporation Limited,Kopili Hydro Electric Plant-Assam - NEEPCO
432,North Eastern Electric Power Corporation Limited,Guwahati - NEEPCO Office
432,North Eastern Electric Power Corporation Limited,Corporate Office Shillong - NEEPCO
432,North Eastern Electric Power Corporation Limited,Tripura Gas Based Combined Cycle Power Plant-Tripura - NEEPCO
432,North Eastern Electric Power Corporation Limited,Assam Gas Based Power Project-Assam - NEEPCO
432,North Eastern Electric Power Corporation Limited,Tuirial Hydro Electric Project-Mizoram - NEEPCO
432,North Eastern Electric Power Corporation Limited,Ranganadi Hydro Electrical Project-Arunachal Pradesh - NEEPCO
432,North Eastern Electric Power Corporation Limited,TATO-II HYDRO ELECTRIC PROJECT ARUNACHAL PRADESH
432,North Eastern Electric Power Corporation Limited,Coordination Office Delhi - NEEPCO
432,North Eastern Electric Power Corporation Limited,Coordination Office Kolkata - NEEPCO
432,North Eastern Electric Power Corporation Limited,TATO-I HYDRO ELECTRIC PROJECT ARUNACHAL PRADESH
433,North Eastern Handicrafts and Handlooms Development Corporation Limited,NULL
434,Ratle Hydroelectric Power Corporation Limited,Procurement and Contracts Division - RHPCL Kishtwar
435,Delhi Transco Limited,NULL
436,RITES Ltd.,RPO Bangalore - RITES
436,RITES Ltd.,RPO Ranchi - RITES
436,RITES Ltd.,RPO Nagpur - RITES
436,RITES Ltd.,RPO Kolkata - RITES
436,RITES Ltd.,PU-Bilaspur - RITES
436,RITES Ltd.,RPO Bhubaneshwar - RITES
436,RITES Ltd.,ROC 1 (Sector 29 Gurugram) - RITES
436,RITES Ltd.,NERPO-Guwahati
436,RITES Ltd.,RPO Secunderabad - RITES
436,RITES Ltd.,ROC 2 (Sector 44 Gurugram) - RITES
436,RITES Ltd.,RPO Lucknow - RITES
436,RITES Ltd.,Inspection Northern Region - RITES
436,RITES Ltd.,RPO Mumbai-UI - RITES
437,Delhi Transport Corporation,CED
437,Delhi Transport Corporation,Tender Cell
438,Delhi Transport Infrastructure Development Corp Ltd,NULL
439,Orissa Mining Corporation,NULL
440,South Delhi Municipal Corporation,Enigeering Electric - SDMC
440,South Delhi Municipal Corporation,Municipal Engineers Office - SDMC
440,South Delhi Municipal Corporation,Horticulture - SDMC
441,Delhi Urban Shelter Improvement Board,Engineering Department
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Khordha
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Puri
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Bargarh
442,Panchayati Raj and Drinking Water Department Odisha,ORMAS
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Keonjhar
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Balasore
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Nayagarh
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Jajpur
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Koraput
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Kalahandi
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Nabarangpur
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Jagatsinghpur
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Kendrapara
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Balangir
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Rayagada
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Cuttack
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Nuapada
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Sambalpur
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Angul
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Ganjam
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Mayurbhanj
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Sundargarh
442,Panchayati Raj and Drinking Water Department Odisha,Zilla Parisad Dhenkanal
443,Telecommunications Consultants India Limited,Corporate Office - TCIL Bhawan
444,Department of Education,Care Taking
445,DSIIDC,ENGINEERING
445,DSIIDC,GENERAL
446,IPGCL-PPCL,CS
446,IPGCL-PPCL,MM
446,IPGCL-PPCL,CS III
447,TROOP COMFORTS LIMITED,Ordnance Equipment Factory - Kanpur UP
447,TROOP COMFORTS LIMITED,Ordnance Equipment Factory - Hazratpur UP
447,TROOP COMFORTS LIMITED,Ordnance Clothing Factory - Avadi Chennai
447,TROOP COMFORTS LIMITED,Ordnance Clothing Factory - Shahjahanpur UP
447,TROOP COMFORTS LIMITED,Ordnance Equipment Factory - Hazratpur  UP
448,Irrigation and Flood Control,ZONE-I
448,Irrigation and Flood Control,ZONE-II
449,Uranium Corporation of India Limited,Purchase Department-Tummalapalle - UCIL
449,Uranium Corporation of India Limited,Purchase Department-Jharkhand - UCIL
449,Uranium Corporation of India Limited,Works Contract- Jharkhand - UCIL
449,Uranium Corporation of India Limited,Works Contract- Tummalapalle - UCIL
450,New Delhi Municipal Council,Civil-III
450,New Delhi Municipal Council,Quality Control and Technical Assessment
450,New Delhi Municipal Council,Electric-II
450,New Delhi Municipal Council,Civil-I
450,New Delhi Municipal Council,Fire
450,New Delhi Municipal Council,Civil-II
450,New Delhi Municipal Council,Horticulture
450,New Delhi Municipal Council,Information Technology
450,New Delhi Municipal Council,Parking Management System(PMS)
450,New Delhi Municipal Council,Medical Services
450,New Delhi Municipal Council,Education
450,New Delhi Municipal Council,General Administration
450,New Delhi Municipal Council,Power
450,New Delhi Municipal Council,AYUSH
450,New Delhi Municipal Council,Event Management (EM)
450,New Delhi Municipal Council,Welfare Department
451,PHEO,PH Circle Bhawanipatna
451,PHEO,SEPH-CIRCLE-BBSR
451,PHEO,SEPH-CIRCLE-SAMBALPUR
451,PHEO,SEPH-CIRCLE-BERHAMPUR
451,PHEO,SEPH-CIRCLE-CUTTACK
451,PHEO,PH Circle Balasore
452,Public Works Department,CE/SE/M4-M41
452,Public Works Department,CE/SE/M2-M24
452,Public Works Department,CE/SE/M3-M35
452,Public Works Department,CE/SE/M4-M45
452,Public Works Department,CE/SE/B2-B24
452,Public Works Department,CE/SE/M1-M12
452,Public Works Department,CE/SE/B1-B14
452,Public Works Department,CE/SE/M2-M23
452,Public Works Department,CE/SE/M2-M22
452,Public Works Department,CE/SE/M4-M42
452,Public Works Department,CE/SE/M3-M34
452,Public Works Department,CE/SE/B2-B22
452,Public Works Department,CE/SE/M4-M44
452,Public Works Department,CE/SE/M3-M32
452,Public Works Department,CE/SE/M2-M21
452,Public Works Department,CE/SE/M1-M15
452,Public Works Department,CE/SE/B2-B23
452,Public Works Department,CE/SE/M2-M25
452,Public Works Department,CE/SE/M1-M11
452,Public Works Department,CE/SE/M3-M31
452,Public Works Department,CE/SE/M1-M13
452,Public Works Department,CE/SE/B1-B12
452,Public Works Department,CE/SE/M3-M33
452,Public Works Department,CE/SE/F1-F13
452,Public Works Department,CE/SE/M4-M43
452,Public Works Department,CE/M2
452,Public Works Department,CE/SE/M1-M14
452,Public Works Department,CE (J P) / SE (J P)
452,Public Works Department,CE/SE/B1-B13
452,Public Works Department,CE/SE/F1-F11
452,Public Works Department,CE/SE/F1-F12
453,Uttar Pradesh Metro Rail Corporation Limited,Contract Cell - UPMRCL
454,Rourkela Municipal Corporation,NULL
455,Visakhapatnam Port Trust,Civil Engineering - VPT
455,Visakhapatnam Port Trust,Mech. and Elec. Engineering - VPT
455,Visakhapatnam Port Trust,Traffic Department - VPT
